MessageID,Timestamp,Sender,Message,Length,Label
322,2023-07-18 21:56:00,Unknown,Are you coming to the party tonight?,36,Ham
323,2023-09-09 08:19:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
324,2023-08-13 14:01:00,Unknown,"I'm on my way, see you soon.",28,Ham
325,2023-02-09 21:23:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
326,2023-06-03 19:34:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
327,2023-08-27 22:21:00,Unknown,"I'm on my way, see you soon.",28,Ham
328,2023-11-10 14:14:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
329,2023-06-17 13:28:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
330,2023-10-17 03:19:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
331,2023-01-14 15:31:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
332,2023-11-09 14:17:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
333,2023-03-25 20:48:00,Unknown,Please send me the report by end of the day.,44,Ham
334,2023-12-02 00:46:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
335,2023-11-15 00:05:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
336,2023-10-19 14:22:00,Unknown,Can you call me when you're free?,33,Ham
337,2023-09-05 05:25:00,Unknown,Please send me the report by end of the day.,44,Ham
338,2023-03-25 00:45:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
339,2023-09-13 15:54:00,Unknown,Can you call me when you're free?,33,Ham
340,2023-03-16 20:38:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
341,2023-05-07 08:06:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
342,2023-12-26 19:19:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
343,2023-08-24 08:28:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
344,2023-11-17 05:24:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
345,2023-08-09 12:10:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
346,2023-09-14 06:38:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
347,2023-11-26 01:46:00,Unknown,"I'm on my way, see you soon.",28,Ham
348,2023-07-29 01:02:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
349,2023-10-07 23:19:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
350,2023-11-24 11:39:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
351,2023-08-23 03:05:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
352,2023-02-15 01:19:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
353,2023-05-06 15:41:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
354,2023-11-16 23:27:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
355,2023-09-22 23:34:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
356,2023-10-25 15:45:00,Unknown,"I'm on my way, see you soon.",28,Ham
357,2023-09-01 16:25:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
358,2023-10-09 11:41:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
359,2023-08-31 17:55:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
360,2023-09-12 17:33:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
361,2023-03-03 16:34:00,KnownContact,Please send me the report by end of the day.,44,Ham
362,2023-04-04 01:21:00,Unknown,Please send me the report by end of the day.,44,Ham
363,2023-11-05 07:33:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
364,2023-08-13 21:49:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
365,2023-09-06 20:12:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
366,2023-06-14 23:07:00,KnownContact,Are you coming to the party tonight?,36,Ham
367,2023-08-04 09:20:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
368,2023-09-03 05:23:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
369,2023-10-02 07:39:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
370,2023-05-01 13:00:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
371,2023-09-23 06:35:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
372,2023-07-27 11:28:00,Unknown,Can you call me when you're free?,33,Ham
373,2023-06-24 03:46:00,KnownContact,Are you coming to the party tonight?,36,Ham
374,2023-09-25 20:29:00,KnownContact,Are you coming to the party tonight?,36,Ham
375,2023-12-03 04:26:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
376,2023-04-29 00:10:00,Unknown,Please send me the report by end of the day.,44,Ham
377,2023-07-02 01:07:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
378,2023-09-28 07:24:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
379,2023-07-27 13:50:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
380,2023-07-18 15:22:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
381,2023-11-15 13:23:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
382,2023-11-25 12:01:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
383,2023-02-08 18:43:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
384,2023-10-09 04:44:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
385,2023-01-21 12:36:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
386,2023-04-17 08:23:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
387,2023-12-11 00:44:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
388,2023-11-23 15:52:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
389,2023-07-06 08:35:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
390,2023-03-22 23:07:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
391,2023-03-30 17:27:00,Unknown,Can you call me when you're free?,33,Ham
392,2023-11-29 20:38:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
393,2023-01-12 23:13:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
394,2023-04-15 13:11:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
395,2023-06-25 04:09:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
396,2023-09-20 14:00:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
397,2023-01-15 19:22:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
398,2023-10-09 17:14:00,KnownContact,Are you coming to the party tonight?,36,Ham
399,2023-09-18 00:40:00,KnownContact,"I'm on my way, see you soon.",28,Ham
400,2023-03-17 11:39:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
401,2023-02-02 06:49:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
402,2023-12-05 07:52:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
403,2023-04-09 04:43:00,KnownContact,Are you coming to the party tonight?,36,Ham
404,2023-01-27 22:20:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
405,2023-01-31 12:21:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
406,2023-12-11 17:15:00,Unknown,"I'm on my way, see you soon.",28,Ham
407,2023-09-17 22:34:00,Unknown,Can you call me when you're free?,33,Ham
408,2023-07-18 22:48:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
409,2023-11-15 04:16:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
410,2023-09-04 21:05:00,Unknown,Are you coming to the party tonight?,36,Ham
411,2023-09-25 11:51:00,Unknown,Are you coming to the party tonight?,36,Ham
412,2023-03-02 03:44:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
413,2023-05-12 09:42:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
414,2023-02-28 07:18:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
415,2023-11-21 16:56:00,Unknown,"I'm on my way, see you soon.",28,Ham
416,2023-11-20 05:51:00,KnownContact,Please send me the report by end of the day.,44,Ham
417,2023-11-13 17:08:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
418,2023-10-23 19:02:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
419,2023-04-14 23:15:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
420,2023-04-02 22:01:00,KnownContact,Are you coming to the party tonight?,36,Ham
421,2023-09-21 17:02:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
422,2023-04-22 17:31:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
423,2023-11-20 06:24:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
424,2023-09-25 04:54:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
425,2023-03-24 14:39:00,KnownContact,"I'm on my way, see you soon.",28,Ham
426,2023-12-30 09:25:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
427,2023-07-10 14:52:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
428,2023-07-27 22:49:00,KnownContact,Are you coming to the party tonight?,36,Ham
429,2023-03-31 07:14:00,KnownContact,Are you coming to the party tonight?,36,Ham
430,2023-11-26 04:01:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
431,2023-03-05 22:15:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
432,2023-02-17 06:53:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
433,2023-04-25 16:36:00,Unknown,"I'm on my way, see you soon.",28,Ham
434,2023-06-13 06:54:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
435,2023-04-12 03:02:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
436,2023-09-20 19:07:00,KnownContact,Are you coming to the party tonight?,36,Ham
437,2023-04-05 11:54:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
438,2023-08-14 05:14:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
439,2023-10-26 03:22:00,Unknown,Are you coming to the party tonight?,36,Ham
440,2023-08-19 20:27:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
441,2023-09-08 20:49:00,Unknown,Are you coming to the party tonight?,36,Ham
442,2023-05-13 12:02:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
443,2023-02-10 08:24:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
444,2023-08-10 10:57:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
445,2023-06-14 04:22:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
446,2023-02-27 10:10:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
447,2023-04-02 03:30:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
448,2023-05-03 19:07:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
449,2023-05-05 15:56:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
450,2023-01-30 23:55:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
451,2023-02-03 02:30:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
452,2023-06-03 12:08:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
453,2023-12-29 15:50:00,KnownContact,Please send me the report by end of the day.,44,Ham
454,2023-08-08 23:28:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
455,2023-11-27 06:15:00,Unknown,Please send me the report by end of the day.,44,Ham
456,2023-04-26 02:39:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
457,2023-05-29 13:33:00,Unknown,Are you coming to the party tonight?,36,Ham
458,2023-08-21 12:27:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
459,2023-04-06 05:18:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
460,2023-08-21 08:57:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
461,2023-11-24 09:15:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
462,2023-07-31 07:49:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
463,2023-06-30 18:50:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
464,2023-08-16 17:05:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
465,2023-12-29 19:49:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
466,2023-08-13 16:08:00,Unknown,Are you coming to the party tonight?,36,Ham
467,2023-11-29 22:41:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
468,2023-02-05 10:21:00,Unknown,Can you call me when you're free?,33,Ham
469,2023-12-09 16:06:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
470,2023-11-10 19:00:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
471,2023-09-24 08:25:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
472,2023-10-19 16:40:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
473,2023-05-22 17:50:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
474,2023-10-09 07:56:00,KnownContact,"I'm on my way, see you soon.",28,Ham
475,2023-03-28 12:22:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
476,2023-10-14 19:57:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
477,2023-04-16 01:15:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
478,2023-10-20 06:44:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
479,2023-04-10 18:53:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
480,2023-04-19 10:55:00,Unknown,Are you coming to the party tonight?,36,Ham
481,2023-08-27 19:37:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
482,2023-10-14 03:22:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
483,2023-12-23 16:41:00,Unknown,"I'm on my way, see you soon.",28,Ham
484,2023-01-13 02:45:00,Unknown,"I'm on my way, see you soon.",28,Ham
485,2023-08-13 01:03:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
486,2023-07-13 08:28:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
487,2023-02-07 09:29:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
488,2023-04-18 14:34:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
489,2023-03-22 00:33:00,KnownContact,Can you call me when you're free?,33,Ham
490,2023-08-17 10:10:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
491,2023-10-26 19:51:00,KnownContact,Please send me the report by end of the day.,44,Ham
492,2023-02-15 08:26:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
493,2023-08-25 16:39:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
494,2023-08-17 11:13:00,Unknown,Are you coming to the party tonight?,36,Ham
495,2023-09-15 23:36:00,Unknown,Are you coming to the party tonight?,36,Ham
496,2023-05-21 00:03:00,Unknown,"I'm on my way, see you soon.",28,Ham
497,2023-06-13 17:50:00,Unknown,"I'm on my way, see you soon.",28,Ham
498,2023-05-31 22:26:00,Unknown,"I'm on my way, see you soon.",28,Ham
499,2023-12-16 09:10:00,Unknown,Are you coming to the party tonight?,36,Ham
500,2023-03-30 17:54:00,Unknown,"I'm on my way, see you soon.",28,Ham
501,2023-10-15 06:57:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
502,2023-01-31 15:09:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
503,2023-11-19 03:04:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
504,2023-05-28 03:23:00,KnownContact,Are you coming to the party tonight?,36,Ham
505,2023-04-10 23:01:00,Unknown,"I'm on my way, see you soon.",28,Ham
506,2023-06-24 05:45:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
507,2023-06-19 13:06:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
508,2023-08-29 12:17:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
509,2023-01-04 18:33:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
510,2023-12-13 09:27:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
511,2023-08-22 20:48:00,Unknown,Can you call me when you're free?,33,Ham
512,2023-06-19 02:20:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
513,2023-11-01 07:04:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
514,2023-10-17 01:58:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
515,2023-01-28 06:46:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
516,2023-03-20 03:12:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
517,2023-11-27 20:19:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
518,2023-04-08 17:18:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
519,2023-05-21 09:37:00,Unknown,Are you coming to the party tonight?,36,Ham
520,2023-12-01 04:06:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
521,2023-09-03 11:27:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
522,2023-05-08 18:59:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
523,2023-08-27 18:56:00,Unknown,Please send me the report by end of the day.,44,Ham
524,2023-05-15 13:17:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
525,2023-06-30 14:56:00,Unknown,Are you coming to the party tonight?,36,Ham
526,2023-06-21 12:01:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
527,2023-08-08 20:53:00,Unknown,"I'm on my way, see you soon.",28,Ham
528,2023-07-10 10:58:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
529,2023-03-28 02:07:00,KnownContact,Can you call me when you're free?,33,Ham
530,2023-08-15 10:44:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
